year,week,temp,tmin,tmax,rhum,wspd,wpgt,pres
2020,23,15.671428571428569,9.928571428571429,21.8,71.14285714285714,6.671428571428571,26.74285714285714,1007.2142857142857
2020,24,18.228571428571428,14.6,22.8,84.57142857142857,4.742857142857143,16.957142857142856,1010.4285714285714
2020,25,17.228571428571428,15.328571428571427,20.728571428571428,90.71428571428571,4.1571428571428575,15.6,1010.7285714285715
2020,26,19.442857142857143,15.685714285714285,24.52857142857143,79.71428571428571,6.785714285714286,24.857142857142858,1017.657142857143
2020,27,20.75714285714286,15.685714285714287,27.24285714285714,73.0,5.371428571428572,19.314285714285713,1012.8000000000001
2020,28,17.7,12.157142857142857,23.37142857142857,73.85714285714286,5.728571428571429,21.428571428571427,1017.1285714285714
2020,29,16.085714285714285,11.314285714285715,20.82857142857143,80.42857142857143,4.428571428571429,16.4,1017.2857142857143
2020,30,18.900000000000002,13.37142857142857,25.057142857142857,75.0,4.671428571428572,16.157142857142855,1015.9714285714286
2020,31,20.428571428571427,14.057142857142859,26.857142857142858,70.0,4.742857142857143,19.585714285714285,1016.2142857142857
2020,32,20.8,15.685714285714285,26.885714285714283,75.71428571428571,5.2,21.428571428571427,1017.0285714285714
2020,33,20.857142857142858,14.442857142857145,27.87142857142857,69.28571428571429,4.585714285714286,19.842857142857145,1016.5
2020,34,20.228571428571428,15.685714285714285,25.585714285714285,79.57142857142857,4.485714285714286,16.685714285714287,1012.9714285714286
2020,35,19.714285714285715,13.771428571428572,25.928571428571427,68.57142857142857,7.371428571428571,30.157142857142855,1011.0571428571428
2020,36,16.742857142857144,12.228571428571428,21.74285714285714,79.57142857142857,4.928571428571429,17.485714285714288,1017.1857142857143
2020,37,15.842857142857143,10.142857142857142,22.2,81.0,3.9,14.814285714285715,1022.9571428571429
2020,38,15.114285714285714,8.342857142857143,22.82857142857143,79.57142857142857,4.042857142857143,16.157142857142855,1024.8
2020,39,15.185714285714285,8.928571428571429,22.37142857142857,76.57142857142857,5.857142857142857,21.7,1008.8142857142857
2020,40,11.466666666666667,8.9,14.9,91.0,4.433333333333334,17.900000000000002,1011.9333333333334
2021,22,14.450000000000001,7.383333333333333,21.3,68.33333333333333,4.533333333333333,18.216666666666665,1022.15
2021,23,17.842857142857145,11.428571428571429,23.75714285714286,65.42857142857143,6.385714285714286,24.614285714285717,1017.4
2021,24,19.928571428571427,11.700000000000001,26.714285714285715,63.42857142857143,5.728571428571429,24.342857142857145,1018.342857142857
2021,25,22.157142857142855,17.142857142857142,27.842857142857145,74.14285714285714,5.057142857142857,19.571428571428573,1014.1999999999999
2021,26,19.442857142857143,15.271428571428572,24.099999999999998,78.71428571428571,5.271428571428571,20.914285714285715,1012.7714285714285
2021,27,22.657142857142855,16.54285714285714,28.814285714285713,70.42857142857143,5.142857142857143,20.385714285714283,1015.7428571428571
2021,28,22.400000000000002,17.942857142857143,27.67142857142857,80.42857142857143,4.8428571428571425,21.185714285714287,1013.0142857142857
2021,29,19.47142857142857,15.37142857142857,23.7,73.85714285714286,5.257142857142857,18.25714285714286,1016.8714285714286
2021,30,21.614285714285717,16.614285714285714,27.771428571428572,77.85714285714286,4.685714285714285,23.02857142857143,1011.6285714285714
2021,31,17.785714285714285,13.185714285714285,22.37142857142857,82.0,6.3,21.97142857142857,1010.7142857142857
2021,32,20.12857142857143,14.228571428571428,26.685714285714287,76.42857142857143,4.242857142857143,15.357142857142858,1019.7857142857143
2021,33,17.9,12.957142857142857,23.642857142857142,77.42857142857143,4.171428571428572,16.142857142857142,1015.9
2021,34,13.571428571428571,10.62857142857143,16.54285714285714,89.57142857142857,3.814285714285714,14.571428571428571,1015.0571428571428
2021,35,13.799999999999999,10.442857142857141,17.54285714285714,84.14285714285714,5.642857142857143,23.02857142857143,1018.4714285714286
2021,36,14.814285714285715,7.157142857142857,23.814285714285713,76.28571428571429,3.457142857142857,14.299999999999999,1022.1428571428571
2021,37,15.099999999999998,11.285714285714286,19.771428571428572,85.57142857142857,4.828571428571428,18.8,1015.1428571428571
2021,38,12.042857142857143,8.371428571428572,15.457142857142857,81.57142857142857,6.485714285714286,24.885714285714283,1019.5142857142857
2021,39,12.55,8.925,16.825,89.25,3.8,17.599999999999998,1022.625
